status_id,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
2109,24,5,0,24,0,0,0,0,0
2110,19,1,0,19,0,0,0,0,0
2111,63,25,0,63,0,0,0,0,0
2112,47,15,0,47,0,0,0,0,0
2113,57,11,0,57,0,0,0,0,0
2114,14,4,0,14,0,0,0,0,0
2115,35,5,0,35,0,0,0,0,0
2116,12,0,2,12,0,0,0,0,0
2117,15,3,0,15,0,0,0,0,0
2118,31,15,0,31,0,0,0,0,0
2119,45,5,0,45,0,0,0,0,0
2120,35,24,0,35,0,0,0,0,0
2121,38,30,0,38,0,0,0,0,0
2122,26,11,0,26,0,0,0,0,0
2123,35,11,0,35,0,0,0,0,0
2124,53,36,0,53,0,0,0,0,0
2125,26,0,0,26,0,0,0,0,0
2126,16,0,0,16,0,0,0,0,0
2127,28,7,0,28,0,0,0,0,0
2128,16,1,1,16,0,0,0,0,0
2129,26,16,0,26,0,0,0,0,0
2130,26,11,0,26,0,0,0,0,0
2131,27,14,0,27,0,0,0,0,0
2132,33,6,0,33,0,0,0,0,0
2133,27,8,0,27,0,0,0,0,0
2134,37,10,0,37,0,0,0,0,0
2135,23,5,1,23,0,0,0,0,0
2136,13,0,0,13,0,0,0,0,0
2137,17,8,0,17,0,0,0,0,0
2138,30,0,0,30,0,0,0,0,0
2139,18,13,0,18,0,0,0,0,0
2140,30,9,0,30,0,0,0,0,0
2141,26,7,0,26,0,0,0,0,0
2142,16,9,0,16,0,0,0,0,0
2143,47,5,0,47,0,0,0,0,0
2144,16,7,0,16,0,0,0,0,0
2145,13,9,1,13,0,0,0,0,0
2146,32,13,1,32,0,0,0,0,0
2147,21,11,0,21,0,0,0,0,0
2148,24,8,0,24,0,0,0,0,0
2149,22,4,0,22,0,0,0,0,0
2150,14,2,0,14,0,0,0,0,0
2151,24,12,3,24,0,0,0,0,0
2152,24,1,0,24,0,0,0,0,0
2153,18,20,0,18,0,0,0,0,0
2154,14,2,0,14,0,0,0,0,0
2155,17,4,0,17,0,0,0,0,0
2156,14,0,0,14,0,0,0,0,0
2157,16,0,0,16,0,0,0,0,0
2158,15,0,0,15,0,0,0,0,0
2159,11,1,0,11,0,0,0,0,0
2160,15,0,1,15,0,0,0,0,0
2161,15,1,0,15,0,0,0,0,0
2162,16,8,0,16,0,0,0,0,0
2163,14,0,0,14,0,0,0,0,0
2164,17,0,0,17,0,0,0,0,0
2165,0,0,1,0,0,0,0,0,0
2166,32,2,0,32,0,0,0,0,0
2167,29,7,5,29,0,0,0,0,0
2168,19,12,0,19,0,0,0,0,0
2169,49,5,0,49,0,0,0,0,0
2170,62,25,1,62,0,0,0,0,0
2171,9,11,0,9,0,0,0,0,0
2172,33,7,0,33,0,0,0,0,0
2173,40,28,0,40,0,0,0,0,0
2174,46,31,0,46,0,0,0,0,0
2175,31,11,0,31,0,0,0,0,0
2176,15,0,0,15,0,0,0,0,0
2177,40,17,0,40,0,0,0,0,0
2178,20,5,0,20,0,0,0,0,0
2179,32,9,1,32,0,0,0,0,0
2180,34,11,1,34,0,0,0,0,0
2181,14,0,0,14,0,0,0,0,0
2182,16,10,2,16,0,0,0,0,0
2183,5,0,1,5,0,0,0,0,0
2184,21,0,0,21,0,0,0,0,0
2185,18,1,0,18,0,0,0,0,0
2186,14,6,0,14,0,0,0,0,0
2187,23,0,0,23,0,0,0,0,0
2188,20,22,0,20,0,0,0,0,0
2189,24,24,0,24,0,0,0,0,0
2190,24,30,0,24,0,0,0,0,0
2191,19,25,0,19,0,0,0,0,0
2192,4,0,0,4,0,0,0,0,0
2193,35,7,0,35,0,0,0,0,0
2194,15,4,0,15,0,0,0,0,0
2195,16,2,0,16,0,0,0,0,0
2196,20,6,0,20,0,0,0,0,0
2197,15,18,0,15,0,0,0,0,0
2198,23,4,0,23,0,0,0,0,0
2199,18,0,0,18,0,0,0,0,0
2200,16,4,0,16,0,0,0,0,0
2201,17,1,0,17,0,0,0,0,0
2202,15,11,0,15,0,0,0,0,0
2203,27,1,0,27,0,0,0,0,0
2204,25,6,0,25,0,0,0,0,0
2205,24,8,0,24,0,0,0,0,0
2206,14,0,1,14,0,0,0,0,0
2207,22,3,0,22,0,0,0,0,0
2208,15,3,0,15,0,0,0,0,0
2209,34,44,0,34,0,0,0,0,0
2210,14,3,9,14,0,0,0,0,0
2211,18,2,0,18,0,0,0,0,0
2212,13,3,0,13,0,0,0,0,0
2213,14,1,0,14,0,0,0,0,0
2214,30,0,1,30,0,0,0,0,0
2215,30,8,0,30,0,0,0,0,0
2216,18,3,0,18,0,0,0,0,0
2217,24,2,0,24,0,0,0,0,0
2218,21,0,0,21,0,0,0,0,0
2219,8,16,0,8,0,0,0,0,0
2220,23,3,0,23,0,0,0,0,0
2221,27,2,0,27,0,0,0,0,0
2222,9,10,0,9,0,0,0,0,0
2223,12,0,0,12,0,0,0,0,0
2224,22,1,0,22,0,0,0,0,0
2225,18,6,0,18,0,0,0,0,0
2226,17,6,0,17,0,0,0,0,0
2227,18,0,0,18,0,0,0,0,0
2228,16,2,0,16,0,0,0,0,0
2229,16,0,0,16,0,0,0,0,0
2230,13,2,2,13,0,0,0,0,0
2231,19,3,0,19,0,0,0,0,0
2232,2,0,0,2,0,0,0,0,0
2233,17,1,0,17,0,0,0,0,0
2234,14,1,0,14,0,0,0,0,0
2235,2,0,0,2,0,0,0,0,0
2236,13,2,0,13,0,0,0,0,0
2237,1,0,0,1,0,0,0,0,0
2238,18,3,0,18,0,0,0,0,0
2239,23,7,0,23,0,0,0,0,0
2240,17,1,0,17,0,0,0,0,0
2241,17,6,0,17,0,0,0,0,0
2242,14,1,0,14,0,0,0,0,0
2243,1,0,1,1,0,0,0,0,0
2244,10,1,0,10,0,0,0,0,0
2245,13,12,0,13,0,0,0,0,0
2246,35,25,0,35,0,0,0,0,0
2247,4,0,0,4,0,0,0,0,0
2248,15,12,0,15,0,0,0,0,0
2249,11,6,0,11,0,0,0,0,0
2250,8,15,0,8,0,0,0,0,0
2251,11,3,0,11,0,0,0,0,0
2252,22,6,0,22,0,0,0,0,0
2253,10,6,0,10,0,0,0,0,0
2254,11,6,0,11,0,0,0,0,0
2255,14,23,0,14,0,0,0,0,0
2256,21,5,0,21,0,0,0,0,0
2257,26,4,0,26,0,0,0,0,0
2258,25,9,1,25,0,0,0,0,0
2259,10,11,0,10,0,0,0,0,0
2260,11,2,0,11,0,0,0,0,0
2261,22,7,0,22,0,0,0,0,0
2262,11,1,1,11,0,0,0,0,0
2263,14,2,1,14,0,0,0,0,0
2264,33,17,0,33,0,0,0,0,0
2265,19,7,0,19,0,0,0,0,0
2266,27,2,0,27,0,0,0,0,0
2267,20,16,0,20,0,0,0,0,0
2268,27,13,0,27,0,0,0,0,0
2269,19,18,0,19,0,0,0,0,0
2270,10,9,0,10,0,0,0,0,0
2271,27,18,1,27,0,0,0,0,0
2272,87,28,0,87,0,0,0,0,0
2273,24,7,0,24,0,0,0,0,0
2274,16,4,0,16,0,0,0,0,0
2275,12,0,0,12,0,0,0,0,0
2276,16,5,0,16,0,0,0,0,0
2277,21,8,0,21,0,0,0,0,0
2278,28,1,1,28,0,0,0,0,0
2279,20,0,0,20,0,0,0,0,0
2280,15,3,0,15,0,0,0,0,0
2281,36,5,0,36,0,0,0,0,0
2282,23,0,0,23,0,0,0,0,0
2283,31,12,0,31,0,0,0,0,0
2284,19,0,0,19,0,0,0,0,0
2285,16,4,0,16,0,0,0,0,0
2286,30,11,0,30,0,0,0,0,0
2287,22,2,0,22,0,0,0,0,0
2288,14,1,2,14,0,0,0,0,0
2289,11,7,0,11,0,0,0,0,0
2290,21,4,0,21,0,0,0,0,0
2291,30,12,0,30,0,0,0,0,0
2292,37,13,0,37,0,0,0,0,0
2293,10,5,0,10,0,0,0,0,0
2294,21,6,0,21,0,0,0,0,0
2295,15,1,0,15,0,0,0,0,0
2296,19,3,0,19,0,0,0,0,0
2297,14,1,0,14,0,0,0,0,0
2298,14,8,0,14,0,0,0,0,0
2299,12,0,0,12,0,0,0,0,0
2300,14,12,0,14,0,0,0,0,0
2301,16,3,0,16,0,0,0,0,0
2302,16,0,0,16,0,0,0,0,0
2303,20,3,0,20,0,0,0,0,0
2304,30,10,0,30,0,0,0,0,0
2305,14,8,0,14,0,0,0,0,0
2306,35,10,0,35,0,0,0,0,0
2307,21,4,0,21,0,0,0,0,0
2308,20,7,0,20,0,0,0,0,0
2309,22,10,13,22,0,0,0,0,0
2310,32,14,0,32,0,0,0,0,0
2311,12,6,0,12,0,0,0,0,0
2312,11,6,0,11,0,0,0,0,0
2313,12,0,0,12,0,0,0,0,0
2314,12,0,0,12,0,0,0,0,0
2315,16,1,0,16,0,0,0,0,0
2316,21,5,1,21,0,0,0,0,0
2317,14,2,0,14,0,0,0,0,0
2318,16,3,0,16,0,0,0,0,0
2319,14,0,0,14,0,0,0,0,0
2320,22,12,0,22,0,0,0,0,0
2321,18,0,0,18,0,0,0,0,0
2322,25,10,0,25,0,0,0,0,0
2323,22,28,0,22,0,0,0,0,0
2324,9,6,0,9,0,0,0,0,0
2325,16,3,0,16,0,0,0,0,0
2326,16,7,0,16,0,0,0,0,0
2327,25,5,0,25,0,0,0,0,0
2328,12,5,0,12,0,0,0,0,0
2329,18,2,0,18,0,0,0,0,0
2330,19,12,0,19,0,0,0,0,0
2331,25,0,0,25,0,0,0,0,0
2332,23,11,0,23,0,0,0,0,0
2333,14,3,0,14,0,0,0,0,0
2334,24,3,0,24,0,0,0,0,0
2335,36,8,0,36,0,0,0,0,0
2336,22,6,0,22,0,0,0,0,0
2337,28,6,0,28,0,0,0,0,0
2338,15,10,0,15,0,0,0,0,0
2339,22,5,0,22,0,0,0,0,0
2340,21,1,0,21,0,0,0,0,0
2341,32,7,0,32,0,0,0,0,0
2342,19,1,3,19,0,0,0,0,0
2343,12,5,0,12,0,0,0,0,0
2344,12,3,0,12,0,0,0,0,0
2345,22,11,0,22,0,0,0,0,0
2346,17,2,0,17,0,0,0,0,0
2347,13,0,0,13,0,0,0,0,0
2348,24,2,2,24,0,0,0,0,0
2349,16,10,0,16,0,0,0,0,0
2350,19,17,1,19,0,0,0,0,0
2351,31,13,0,31,0,0,0,0,0
2352,11,4,0,11,0,0,0,0,0
2353,21,0,0,21,0,0,0,0,0
2354,17,5,0,17,0,0,0,0,0
2355,23,0,0,23,0,0,0,0,0
2356,17,2,2,17,0,0,0,0,0
2357,23,2,2,23,0,0,0,0,0
2358,16,3,0,16,0,0,0,0,0
2359,22,4,0,22,0,0,0,0,0
2360,14,7,0,14,0,0,0,0,0
2361,25,2,0,25,0,0,0,0,0
2362,19,6,0,19,0,0,0,0,0
2363,11,4,0,11,0,0,0,0,0
2364,21,12,0,21,0,0,0,0,0
2365,12,2,0,12,0,0,0,0,0
2366,12,14,0,12,0,0,0,0,0
2367,12,0,0,12,0,0,0,0,0
2368,36,5,0,36,0,0,0,0,0
2369,12,1,0,12,0,0,0,0,0
2370,11,0,0,11,0,0,0,0,0
2371,38,10,0,38,0,0,0,0,0
2372,37,8,0,37,0,0,0,0,0
2373,49,10,0,49,0,0,0,0,0
2374,11,1,0,11,0,0,0,0,0
2375,10,5,0,10,0,0,0,0,0
2376,9,4,0,9,0,0,0,0,0
2377,13,4,0,13,0,0,0,0,0
2378,18,4,0,18,0,0,0,0,0
2379,15,0,0,15,0,0,0,0,0
2380,14,0,0,14,0,0,0,0,0
2381,21,1,0,21,0,0,0,0,0
2382,14,3,0,14,0,0,0,0,0
2383,16,3,0,16,0,0,0,0,0
2384,12,4,0,12,0,0,0,0,0
2385,12,2,0,12,0,0,0,0,0
2386,23,5,0,23,0,0,0,0,0
2387,35,9,1,35,0,0,0,0,0
2388,18,4,0,18,0,0,0,0,0
2389,12,1,0,12,0,0,0,0,0
2390,25,1,0,25,0,0,0,0,0
2391,19,10,0,19,0,0,0,0,0
2392,13,5,0,13,0,0,0,0,0
2393,14,11,0,14,0,0,0,0,0
2394,36,13,0,36,0,0,0,0,0
2395,37,13,0,37,0,0,0,0,0
2396,16,8,0,16,0,0,0,0,0
2397,25,15,0,25,0,0,0,0,0
2398,28,4,0,28,0,0,0,0,0
2399,26,3,0,26,0,0,0,0,0
2400,32,6,0,32,0,0,0,0,0
2401,35,12,0,35,0,0,0,0,0
2402,26,2,0,26,0,0,0,0,0
2403,21,3,0,21,0,0,0,0,0
2404,34,12,0,34,0,0,0,0,0
2405,10,7,0,10,0,0,0,0,0
2406,20,10,0,20,0,0,0,0,0
2407,25,6,0,25,0,0,0,0,0
2408,39,6,0,39,0,0,0,0,0
2409,17,3,0,17,0,0,0,0,0
2410,26,11,0,26,0,0,0,0,0
2411,17,3,0,17,0,0,0,0,0
2412,38,12,0,38,0,0,0,0,0
2413,18,2,0,18,0,0,0,0,0
2414,24,10,0,24,0,0,0,0,0
2415,45,18,0,45,0,0,0,0,0
2416,15,0,0,15,0,0,0,0,0
2417,12,0,0,12,0,0,0,0,0
2418,20,3,0,20,0,0,0,0,0
2419,37,22,0,37,0,0,0,0,0
2420,12,0,0,12,0,0,0,0,0
2421,26,1,0,26,0,0,0,0,0
2422,18,9,0,18,0,0,0,0,0
2423,10,13,0,10,0,0,0,0,0
2424,12,15,0,12,0,0,0,0,0
2425,16,5,1,16,0,0,0,0,0
2426,25,21,0,25,0,0,0,0,0
2427,9,17,0,9,0,0,0,0,0
2428,13,0,0,13,0,0,0,0,0
2429,13,9,0,13,0,0,0,0,0
2430,15,3,0,15,0,0,0,0,0
2431,12,27,0,12,0,0,0,0,0
2432,14,8,2,14,0,0,0,0,0
2433,21,12,1,21,0,0,0,0,0
2434,21,14,0,21,0,0,0,0,0
2435,28,5,0,28,0,0,0,0,0
2436,14,0,1,14,0,0,0,0,0
2437,19,2,0,19,0,0,0,0,0
2438,13,0,1,13,0,0,0,0,0
2439,15,2,0,15,0,0,0,0,0
2440,23,1,0,23,0,0,0,0,0
2441,31,16,0,31,0,0,0,0,0
2442,14,0,0,14,0,0,0,0,0
2443,5,18,0,5,0,0,0,0,0
2444,21,3,0,21,0,0,0,0,0
2445,15,0,0,15,0,0,0,0,0
2446,23,4,0,23,0,0,0,0,0
2447,16,0,0,16,0,0,0,0,0
2448,22,12,2,22,0,0,0,0,0
2449,15,11,0,15,0,0,0,0,0
2450,23,32,0,23,0,0,0,0,0
2451,27,7,0,27,0,0,0,0,0
2452,20,2,0,20,0,0,0,0,0
2453,18,12,0,18,0,0,0,0,0
2454,30,6,0,30,0,0,0,0,0
2455,16,3,0,16,0,0,0,0,0
2456,14,13,0,14,0,0,0,0,0
2457,18,0,0,18,0,0,0,0,0
2458,26,11,0,26,0,0,0,0,0
2459,19,4,0,19,0,0,0,0,0
2460,14,2,0,14,0,0,0,0,0
2461,20,5,0,20,0,0,0,0,0
2462,20,3,0,20,0,0,0,0,0
2463,15,0,0,15,0,0,0,0,0
2464,15,12,0,15,0,0,0,0,0
2465,13,1,0,13,0,0,0,0,0
2466,21,5,0,21,0,0,0,0,0
2467,31,6,0,31,0,0,0,0,0
2468,26,11,0,26,0,0,0,0,0
2469,27,9,6,27,0,0,0,0,0
2470,21,11,0,21,0,0,0,0,0
2471,21,22,1,21,0,0,0,0,0
2472,24,9,0,24,0,0,0,0,0
2473,17,25,2,17,0,0,0,0,0
2474,18,5,0,18,0,0,0,0,0
2475,13,4,0,13,0,0,0,0,0
2476,14,7,0,14,0,0,0,0,0
2477,25,17,0,25,0,0,0,0,0
2478,10,21,0,10,0,0,0,0,0
2479,12,5,0,12,0,0,0,0,0
2480,26,21,0,26,0,0,0,0,0
2481,24,11,0,24,0,0,0,0,0
2482,16,2,0,16,0,0,0,0,0
2483,25,4,0,25,0,0,0,0,0
2484,18,1,0,18,0,0,0,0,0
2485,17,5,0,17,0,0,0,0,0
2486,24,15,0,24,0,0,0,0,0
2487,13,2,0,13,0,0,0,0,0
2488,20,18,0,20,0,0,0,0,0
2489,21,6,1,21,0,0,0,0,0
2490,21,8,0,21,0,0,0,0,0
2491,13,8,0,13,0,0,0,0,0
2492,16,3,0,16,0,0,0,0,0
2493,14,5,0,14,0,0,0,0,0
2494,16,1,0,16,0,0,0,0,0
2495,19,10,0,19,0,0,0,0,0
2496,18,4,0,18,0,0,0,0,0
2497,20,5,0,20,0,0,0,0,0
2498,19,9,0,19,0,0,0,0,0
2499,19,3,0,19,0,0,0,0,0
2500,9,6,0,9,0,0,0,0,0
2501,21,17,0,21,0,0,0,0,0
2502,29,5,3,29,0,0,0,0,0
2503,14,0,0,14,0,0,0,0,0
2504,20,18,0,20,0,0,0,0,0
2505,27,18,0,27,0,0,0,0,0
2506,21,5,0,21,0,0,0,0,0
2507,12,0,0,12,0,0,0,0,0
2508,23,5,0,23,0,0,0,0,0
2509,22,3,0,22,0,0,0,0,0
2510,29,7,0,29,0,0,0,0,0
2511,26,13,1,26,0,0,0,0,0
2512,23,11,0,23,0,0,0,0,0
2513,16,16,0,16,0,0,0,0,0
2514,22,4,1,22,0,0,0,0,0
2515,18,4,0,18,0,0,0,0,0
2516,39,12,0,39,0,0,0,0,0
2517,25,19,0,25,0,0,0,0,0
2518,15,9,0,15,0,0,0,0,0
2519,20,3,0,20,0,0,0,0,0
2520,24,2,0,24,0,0,0,0,0
2521,30,4,0,30,0,0,0,0,0
2522,18,8,0,18,0,0,0,0,0
2523,22,5,0,22,0,0,0,0,0
2524,18,7,0,18,0,0,0,0,0
2525,22,37,0,22,0,0,0,0,0
2526,17,12,0,17,0,0,0,0,0
2527,19,0,0,19,0,0,0,0,0
2528,15,7,1,15,0,0,0,0,0
2529,36,16,0,36,0,0,0,0,0
2530,18,9,0,18,0,0,0,0,0
2531,9,7,0,9,0,0,0,0,0
2532,25,13,0,25,0,0,0,0,0
2533,22,11,0,22,0,0,0,0,0
2534,17,13,0,17,0,0,0,0,0
2535,10,9,0,10,0,0,0,0,0
2536,13,1,1,13,0,0,0,0,0
2537,33,47,0,33,0,0,0,0,0
2538,14,13,0,14,0,0,0,0,0
2539,10,6,0,10,0,0,0,0,0
2540,14,0,0,14,0,0,0,0,0
2541,15,0,0,15,0,0,0,0,0
2542,18,1,0,18,0,0,0,0,0
2543,14,2,0,14,0,0,0,0,0
2544,32,7,1,32,0,0,0,0,0
2545,14,1,0,14,0,0,0,0,0
2546,13,10,0,13,0,0,0,0,0
2547,12,4,0,12,0,0,0,0,0
2548,15,15,0,15,0,0,0,0,0
2549,14,0,0,14,0,0,0,0,0
2550,23,4,0,23,0,0,0,0,0
2551,18,0,0,18,0,0,0,0,0
2552,21,1,0,21,0,0,0,0,0
2553,15,2,0,15,0,0,0,0,0
2554,13,3,0,13,0,0,0,0,0
2555,13,0,0,13,0,0,0,0,0
2556,18,3,0,18,0,0,0,0,0
2557,18,5,0,18,0,0,0,0,0
2558,12,0,0,12,0,0,0,0,0
2559,12,0,0,12,0,0,0,0,0
2560,19,1,0,19,0,0,0,0,0
2561,29,9,0,29,0,0,0,0,0
2562,12,1,0,12,0,0,0,0,0
2563,13,2,0,13,0,0,0,0,0
2564,12,0,1,12,0,0,0,0,0
2565,19,3,0,19,0,0,0,0,0
2566,22,8,0,22,0,0,0,0,0
2567,38,6,1,38,0,0,0,0,0
2568,17,7,0,17,0,0,0,0,0
2569,37,7,2,37,0,0,0,0,0
2570,28,7,0,28,0,0,0,0,0
2571,22,5,1,22,0,0,0,0,0
2572,28,2,0,28,0,0,0,0,0
2573,19,30,0,19,0,0,0,0,0
2574,33,12,0,33,0,0,0,0,0
2575,18,3,0,18,0,0,0,0,0
2576,16,7,0,16,0,0,0,0,0
2577,32,4,0,32,0,0,0,0,0
2578,30,7,0,30,0,0,0,0,0
2579,20,5,0,20,0,0,0,0,0
2580,16,2,0,16,0,0,0,0,0
2581,36,18,1,36,0,0,0,0,0
2582,30,4,1,30,0,0,0,0,0
2583,22,2,0,22,0,0,0,0,0
2584,34,14,0,34,0,0,0,0,0
2585,19,3,0,19,0,0,0,0,0
2586,15,5,0,15,0,0,0,0,0
2587,12,1,0,12,0,0,0,0,0
2588,23,32,0,23,0,0,0,0,0
2589,13,2,0,13,0,0,0,0,0
2590,17,4,0,17,0,0,0,0,0
2591,30,33,0,30,0,0,0,0,0
2592,32,1,0,32,0,0,0,0,0
2593,12,4,0,12,0,0,0,0,0
2594,32,24,0,32,0,0,0,0,0
2595,23,6,0,23,0,0,0,0,0
2596,34,2,0,34,0,0,0,0,0
2597,62,19,0,62,0,0,0,0,0
2598,18,20,0,18,0,0,0,0,0
2599,10,2,0,10,0,0,0,0,0
2600,16,0,0,16,0,0,0,0,0
2601,23,5,0,23,0,0,0,0,0
2602,14,0,0,14,0,0,0,0,0
2603,20,7,0,20,0,0,0,0,0
2604,25,8,0,25,0,0,0,0,0
2605,19,7,0,19,0,0,0,0,0
2606,17,2,0,17,0,0,0,0,0
2607,15,13,0,15,0,0,0,0,0
2608,25,9,0,25,0,0,0,0,0
2609,18,2,0,18,0,0,0,0,0
2610,13,3,0,13,0,0,0,0,0
2611,19,2,0,19,0,0,0,0,0
2612,29,10,2,29,0,0,0,0,0
2613,13,3,0,13,0,0,0,0,0
2614,25,0,0,25,0,0,0,0,0
2615,21,0,0,21,0,0,0,0,0
2616,48,17,2,48,0,0,0,0,0
2617,22,0,0,22,0,0,0,0,0
2618,20,1,0,20,0,0,0,0,0
2619,14,14,0,14,0,0,0,0,0
2620,31,17,0,31,0,0,0,0,0
2621,12,3,0,12,0,0,0,0,0
2622,24,39,0,24,0,0,0,0,0
2623,10,5,0,10,0,0,0,0,0
2624,21,3,0,21,0,0,0,0,0
2625,18,0,0,18,0,0,0,0,0
2626,14,1,0,14,0,0,0,0,0
2627,15,11,0,15,0,0,0,0,0
2628,13,4,0,13,0,0,0,0,0
2629,12,4,0,12,0,0,0,0,0
2630,13,2,0,13,0,0,0,0,0
2631,19,17,3,19,0,0,0,0,0
2632,12,3,0,12,0,0,0,0,0
2633,14,1,0,14,0,0,0,0,0
2634,14,7,0,14,0,0,0,0,0
2635,15,3,0,15,0,0,0,0,0
2636,5,0,0,5,0,0,0,0,0
2637,20,1,0,19,1,0,0,0,0
2639,57,1,0,56,1,0,0,0,0
2640,8,0,0,8,0,0,0,0,0
2641,94,1,1,91,1,2,0,0,0
2642,72,1,1,72,0,0,0,0,0
2643,12,0,0,12,0,0,0,0,0
2645,5,0,0,5,0,0,0,0,0
2646,576,25,7,560,13,3,0,0,0
2647,42,0,1,42,0,0,0,0,0
2648,30,0,1,30,0,0,0,0,0
2649,32,1,0,32,0,0,0,0,0
2650,27,0,1,27,0,0,0,0,0
2651,3,0,0,3,0,0,0,0,0
2652,14,0,0,14,0,0,0,0,0
2656,4,0,0,4,0,0,0,0,0
2658,127,0,10,119,4,4,0,0,0
2659,12,1,0,12,0,0,0,0,0
2662,9,0,0,9,0,0,0,0,0
2663,41,0,2,40,1,0,0,0,0
2664,19,0,0,19,0,0,0,0,0
2665,227,18,2,213,6,7,1,0,0
2666,8,2,0,8,0,0,0,0,0
2667,91,0,1,89,2,0,0,0,0
2668,5,4,0,5,0,0,0,0,0
2669,17,0,0,17,0,0,0,0,0
2671,354,10,2,342,8,4,0,0,0
2672,44,1,1,44,0,0,0,0,0
2673,21,2,0,21,0,0,0,0,0
2674,54,2,0,54,0,0,0,0,0
2675,10,0,1,10,0,0,0,0,0
2676,14,0,0,13,0,1,0,0,0
2678,464,51,4,453,9,2,0,0,0
2679,78,0,1,77,1,0,0,0,0
2680,15,0,0,15,0,0,0,0,0
2681,2,0,0,2,0,0,0,0,0
2682,91,4,3,90,1,0,0,0,0
2683,56,0,1,55,1,0,0,0,0
2684,15,0,5,15,0,0,0,0,0
2685,46,2,2,44,1,1,0,0,0
2686,19,0,0,19,0,0,0,0,0
2688,5,0,0,5,0,0,0,0,0
2689,332,21,6,319,7,6,0,0,0
2690,12,1,0,12,0,0,0,0,0
2691,11,0,0,10,0,1,0,0,0
2692,56,4,2,55,1,0,0,0,0
2693,72,13,1,69,3,0,0,0,0
2694,10,0,0,10,0,0,0,0,0
2695,56,3,12,54,2,0,0,0,0
2696,45,0,3,44,1,0,0,0,0
2697,37,0,2,35,1,1,0,0,0
2698,71,10,49,68,1,2,0,0,0
2699,51,0,2,49,2,0,0,0,0
2700,76,3,15,74,1,1,0,0,0
2701,69,11,69,65,2,1,0,1,0
2702,58,5,70,57,1,0,0,0,0
2703,29,1,1,27,2,0,0,0,0
2704,48,3,54,47,1,0,0,0,0
2705,9,1,0,7,1,1,0,0,0
2706,69,0,0,68,1,0,0,0,0
2707,19,0,0,19,0,0,0,0,0
2708,34,0,0,32,2,0,0,0,0
2709,29,1,0,28,1,0,0,0,0
2710,16,3,1,16,0,0,0,0,0
2711,6,0,0,6,0,0,0,0,0
2712,13,1,0,12,1,0,0,0,0
2713,9,0,0,9,0,0,0,0,0
2714,82,0,1,78,3,1,0,0,0
2715,5,0,0,5,0,0,0,0,0
2716,5,0,0,5,0,0,0,0,0
2719,8,0,0,8,0,0,0,0,0
2720,68,0,1,64,3,0,1,0,0
2721,53,0,1,52,1,0,0,0,0
2722,23,0,1,21,1,1,0,0,0
2723,15,0,0,15,0,0,0,0,0
2725,8,0,0,7,1,0,0,0,0
2726,23,0,1,23,0,0,0,0,0
2727,16,0,0,16,0,0,0,0,0
2728,243,7,3,240,2,1,0,0,0
2729,84,3,2,83,1,0,0,0,0
2730,15,0,0,15,0,0,0,0,0
2732,114,0,3,113,1,0,0,0,0
2733,174,66,1,173,1,0,0,0,0
2734,10,0,0,10,0,0,0,0,0
2736,81,4,2,79,2,0,0,0,0
2737,18,1,0,18,0,0,0,0,0
2738,62,1,1,61,1,0,0,0,0
2739,318,2,4,316,2,0,0,0,0
2740,43,1,2,41,2,0,0,0,0
2741,80,2,1,79,1,0,0,0,0
2742,19,0,0,19,0,0,0,0,0
2743,133,9,2,130,3,0,0,0,0
2744,24,1,0,24,0,0,0,0,0
2746,8,0,0,8,0,0,0,0,0
2748,50,0,1,49,1,0,0,0,0
2749,6,0,2,6,0,0,0,0,0
2750,19,2,1,19,0,0,0,0,0
2751,12,0,0,12,0,0,0,0,0
2752,58,1,0,58,0,0,0,0,0
2753,20,0,1,20,0,0,0,0,0
2754,90,0,1,89,1,0,0,0,0
2755,7,0,0,7,0,0,0,0,0
2756,20,0,0,20,0,0,0,0,0
2757,9,0,0,9,0,0,0,0,0
2758,72,0,0,72,0,0,0,0,0
2759,8,1,0,8,0,0,0,0,0
2760,2,0,0,2,0,0,0,0,0
2761,17,3,0,17,0,0,0,0,0
2763,7,1,0,7,0,0,0,0,0
2764,73,1,0,71,2,0,0,0,0
2765,70,0,0,68,2,0,0,0,0
2766,68,2,0,66,1,1,0,0,0
2767,17,2,0,17,0,0,0,0,0
2768,11,0,0,11,0,0,0,0,0
2769,8,0,0,8,0,0,0,0,0
2770,8,0,0,8,0,0,0,0,0
2771,71,2,1,70,1,0,0,0,0
2772,3,1,0,2,0,0,0,1,0
2774,151,9,1,142,6,3,0,0,0
2775,6,0,0,6,0,0,0,0,0
2776,139,0,1,139,0,0,0,0,0
2777,43,1,0,40,3,0,0,0,0
2778,8,0,0,8,0,0,0,0,0
2779,51,0,3,51,0,0,0,0,0
2780,89,4,1,86,3,0,0,0,0
2781,7,2,0,7,0,0,0,0,0
2782,7,0,0,7,0,0,0,0,0
2784,7,3,0,7,0,0,0,0,0
2785,156,6,2,150,1,5,0,0,0
2786,19,0,0,19,0,0,0,0,0
2787,511,19,36,501,9,1,0,0,0
2788,3,0,0,3,0,0,0,0,0
2790,140,0,0,138,2,0,0,0,0
2791,138,3,7,138,0,0,0,0,0
2792,2,0,0,2,0,0,0,0,0
2793,9,0,0,9,0,0,0,0,0
2794,74,2,0,74,0,0,0,0,0
