product_id,price,units_sold,rating,rating_count,tags,product_color
5d00ccdde1fe9971cb8aef7a,9.0,10000,4.06,1642,"Summer,Plus Size,Floral print,Tank,Tops,Spaghetti Strap,tank top,Women's Fashion,Flowers,Spaghetti,Print,sleeveless,Fashion,Casual,Women",beige
5eec6643d6854068e20df558,8.0,7,5.0,1,"butterfly,Summer,printeddre,halter dress,dressesforwomensummer,Beach,Dress,boho,V-neck,beach dress,bohemian,icesilk,Ladies,sleeveless,Skirts,butterflyprintskirt,Casual,Women's Fashion",white
5d82f19340367911da1b9ee7,3.68,100,3.71,42,"Summer,Fashion,Mini,Tops,Polkas,V-neck,Casual,black,polka dot,sleeveless,backless,Dress,Women Fashion",navy
5e6885a8835b431211cdcd46,4.86,1000,3.89,115,"Summer,Fashion,art,Shirt,Sleeve,tattoo,Tops,Men,short sleeves,Men's Fashion,retrotshirt,Round neck,T Shirts,Shorts,3D T-shirt,Casual,Print,Tee Shirt,printed",white
5e9afadf98c04211c179fcf4,12.0,50,3.29,7,"wavepointdre,Fashion,long dress,Beach,Dress,summer dress,beach dress,boho,Party Dress,boho dress,printed,Women's Fashion",black
5c78989a826e994cd3bdab97,15.0,1000,3.3,408,"Summer,bandage dress,women dresses,Spring,Dress,slim,casual dresses,Women's Fashion,Fashion,springdre,summer dresses,Casual,casual dress,Slimwaist,party,sleeve dress,Necks,Sleeve,Dresses,Waist,Gifts,long sleeve dress,Ladies,women dress,Women",green
5e913de867b78002c07d5ff9,3.91,1000,3.73,145,"suspenders,Summer,Plus Size,Tank,Shirt,Beach,Tops,Loose,Women's Fashion,Fashion,printed,Summer Fashion,sleeveless,Cotton,blouse,Casual,Women",yellow
5de22bd604954c94ec9b6c99,11.0,100,3.16,38,"Summer,beachlooseshort,elastic waist,Waist,Elastic,mensdrawstringshort,Outdoor,Shorts,casualsummersportsshort,menssolidcolorshort,men's shorts,Casual,menspocketsshort",black
5d5bb89494613054c04a2e21,11.0,100,3.46,56,"pleated dress,robefemme,summer dress,V Neckdress,Casual,kleid,maternitydres,Party Dress,prom dress,maxi dress,Robes,Beach,loose dress",orange-red
5b1371ddd068ec1ed5ebabd1,8.0,10000,4.18,1352,"Summer,Beach Shorts,Fitness,Slim Fit,Men's Fashion,sportshort,Shorts,Running,bodybuildingshort,shortsformen,Men,sknnyshort,Sport,Beach,tracksuitshort",green
5954c8008329cb74b77e81e6,14.0,10000,4.36,2010,"Women's Fashion,Summer,Plus Size,long dress,Beach,Dress,slim,boho,beach dress,Party Dress,printed,party,sexy,Ladies,sleeveless,Striped,Fashion,Women",black
5e7ee69fa9d2ef00550fedaf,6.0,100,4.0,35,"Summer,A-line,women dresses,long dress,Dress,summer dress,Round neck,Cotton Dress,Women's Fashion,Women Clothing,Midi Dress,sleeveless,women dress,printed,Women,casual dress",armygreen
5d08893ebcf6877edd051a36,6.0,1000,4.18,352,"bodycon jumpsuits,Summer,Fashion,Shorts,Spaghetti,Spaghetti Strap,Casual,Women's Fashion,slim,Women,Ladies,sleeveless,Rompers,women Jumpsuit,jumpsuitsampromper,jumpsuit",yellow
5ec4d24b21c01ee2d6dfb50e,12.0,100,3.0,6,"summerwear,Summer,elastic waist,drawstringshort,Casual pants,pants,women's fashion T-shirt,Womens shorts,Casual,largecottonandlinenwomenstrouser,Medium,Plus Size Fashions,slimpant,Fashion,croppedtrouser",white
5dd372bed0d2f061a0c6fdea,3.88,100,3.47,34,"Summer,Shorts,high waist shorts,high waist,Casual pants,pants,summer shorts,Waist,Slim Fit,Short pants,Women's Fashion,Plus Size,Lace Up,Women,Fashion,Casual,Lace",red
5b5815ff4092766d7dbafc3f,8.0,20000,3.96,3761,"Summer,Fashion,ruffle,Plus Size Fashions,Dress,Tops,casual dresses,tank top,beach dress,Plus Size,V-neck,pocketdres,Sexy Dress,summer dresses,Beach,Casual,Cotton,tunic,Ladies Fashion,Tank,button,T Shirts,Sleeveless dress,Ladies,party,sexy,Women,Women's Fashion,loose dress,sleeveless",navyblue
5d48ec8f6b0dcd5cb0c6265b,12.0,1000,3.98,131,"Mini,Plus Size,Dress,V Neckdress,Mini dress,Women's Fashion,Fashion,printed,punk style,tankdre,tunic,Casual,Women Fashion,casual dress,printeddre,Tank,Necks,skull,skullprinted,punk,Cotton Dress,Tunic dress,sleeveless,Women,loose dress",winered
5baf1d26c48bce0b1c46014b,5.65,1000,3.39,192,"tank top women,Vest,Fashion,women crop top,Halter,Fitness,sporttshirt,slim,Cross,yoga top,Women's Fashion,sleeveless tops,crochet,sexy,Sport,sexy tank top,Necks,Yoga,summer tank top,Tops,Slim Fit,fitnessvest,Casual,women halter tops,strappy,solid color",armygreen
5cfdbe0fba8cc019629e36f6,11.0,1000,4.46,217,"Summer,Plus Size,chiffon,Slim Fit,Tops,tank top,Women's Fashion,Fashion,sleeveless tops,Casual T-Shirt,Tank,slim,Casual,low cut top,Women,Floral print,summer shirt,Chiffon Shirt,slim fit shirt,ruffledtop,sleeveless,tops for women",rosered
5c6a62559d67d46bb6ce5d70,12.0,1000,3.82,428,"Mini,Strapless Dress,Fashion,Tank,Spaghetti,Summer,Beach,Tops,Spaghetti Strap,beach dress,tank top,bodycon,Women's Fashion,Sleeveless dress,backless,Dress,sleeveless,Mini dress,slim,Casual,Women",red
5ed213d6342ca33d87fe2ea4,9.0,100,4.13,23,"heightenedshoe,wedge,Sandals,casual shoes,High Heel,Slippers,Women's Fashion,Fashion,Summer,Wedge Sandals",black
5aed1470e9b72317ade10c19,8.0,5000,3.45,920,"bohemia,Summer,Fashion,bikini set,bathing suit,Beach,Swimwear,Swimsuit,padded,boho,Bikini,bohemian,Women,Push up bikini,Women's Fashion,Bras,Swimming",green
5d1c8ce7d9ebfb1a55989de8,8.0,1000,3.39,219,"Mini,womens dresses,Summer,Patchwork,fashion dress,Dress,Mini dress,Women's Fashion,Women S Clothing,backless,party,summer dresses,sleeveless,sexy,Casual",green
5d178f2c35678a26633c3bff,5.79,5000,3.78,1022,"Summer,camisole,chiffon,Dress,slim,beach dress,Ladies,Women's Fashion,backless,printed,Floral,Robes,Beach,Casual,Women",white
5c9f216de87867207c7ac74b,8.0,10000,3.27,1167,"Summer,Plus Size,Elastic,Lace,Casual pants,summer shorts,Short pants,women shorts,Shorts,Beach Shorts Women,Beach Shorts,loosepant,Panties,high waisted shorts,Lace Up,Women's Fashion,Casual,Women",white
5ed8ea0b974ab76e85fb3459,2.79,100,4.0,2,"Mini,Plus Size,Floral print,Summer,Dress,slim,Mini dress,Floral,Women's Fashion,Fashion,party,Sexy Dress,Print,sleeveless,sexy,Spaghetti,Casual",grey
5c876f5b122fda4ffb5246d0,9.0,100,3.73,82,"Summer,Plus Size,vest dress,Lace,asymmetricalhem,Bandage Dresses,Pleated,summer dress,beach dress,Cross,Casual,Cotton Dress,slingdre,Sleeveless dress,Fashion,Dress,Cotton,Women's Fashion,loose dress,casual dress",pink
5c8a16b5cb281923bc848d20,8.0,20000,3.68,2015,"Summer,Plus Size,Tank,camisole,Pure Color,Loose,tank top,Tops,Women's Fashion,Fashion,sleeveless,Women,Lace,Casual,Women Fashion,Shirt",orange
5c7e67e703cdc34ae8bd45a1,5.65,1000,4.24,319,"cottonshortsleeve,printedtop,Vest,Fashion,Shirt,Summer,summer dress,short sleeves,printedwomensdre,Cats,Casual,Women's Fashion,Plus Size,casual wear,printed,patternedtop,casualsolidcolor,T Shirts,Cotton",navyblue
5e4e29ed8753cc326396fbec,4.86,1000,3.79,200,"Summer,printeddres,Halter,Dress,Floral dress,beach dress,Party Dress,V-neck,sleeveless,Floral,maxi dress,Casual,casual dress,Deep V-Neck,Beach,Plus Size,summer dress,Women's Fashion,Sleeveless dress,Ladies,party,Clothes,Fashion,printed",white
5d82f2852a8c735a7daa3e55,6.0,1000,3.82,523,"Summer,Plus Size,cute,summer t-shirts,short sleeves,cottontop,Women's Fashion,Funny T Shirt,Casual T-Shirt,Casual,Cotton,Funny,Penguin,Shorts,Sleeve,graphic tee,Tops,T Shirts,Womens T Shirts,print t-shirt,Print,Women,Fashion",green
5d0c7fda142e760e3b414d74,6.0,1000,4.01,471,"blouse,Summer,off shoulder top,Plus Size,Shirt,loose top,lace top,Tops,Collar,Women's Fashion,Fashion,Lace,Casual,Women",black
5d170abbc3b82d2ca527b409,8.0,1000,4.22,621,"Summer,Shorts,Fashion,Beach,Dress,Jumpsuits & Rompers,Bow,beach dress,plaid,suspended,loosejumpsuit,Women's Fashion,Clothing,jumpsuit,women Jumpsuit,Rompers,Women Clothing",red
5c36e83cc7d0216a7835b7a1,11.0,5000,3.45,869,"Summer,Plus Size,Lace,pants,Short pants,summer shorts,yogashort,women fashion shorts,women shorts,Fashion,Lace Up,Sport,trousers,Casual,looseshort,Women,Shorts,Yoga,Waist,casualshortpant,sexyshort,Women's Fashion,high waist,solid color",Black
5a694c37a5419b68016bcb1c,9.0,10000,3.93,2253,"Summer,Bathing,Fashion,summerbikiniset,women swimsuit,Swimwear,beach wear,padded,Bikini,Swimming,sexy,Swimsuit,Women's Fashion,Women",green
5957163634bd9170cd0f7502,8.0,1000,3.74,536,"Deep V-Neck,party,Women Rompers,Shorts,Necks,backlessromper,clubwear,Women's Fashion,Sleeveless dress,Sexy Dress,Women's Jumpsuits,women dress,Women,playsuit,trousers,jumpsuit",
5cbd345663e9171f9180b06d,12.0,20000,3.8,2066,"Summer,Shorts,Sleeve,pants,Spring,Loose,short sleeves,Long pants,Fashion,off shoulder,black,Causal,Women Fashion,jumpsuit",black
5cece16810467a5f254abaa9,14.0,1000,3.85,422,"bathing suit,Fashion,Summer,sexy bikini,beach wear,high waist,women swimwear,high waist bikini,Summer Fashion,sexy,Swimsuit,Women,Waist,women swimsuit,Beach,Swimwear,Two piece set,Bikini,backless,Suits,Women's Fashion,Swimming",orange
5eb7863e696078086baec0ab,8.0,100,4.07,14,"cute,momshirt,Shirt,Sleeve,pregnant,Summer,Print,maternityshirt,Maternity,Cartoons,seenyousoon,Funny,short sleeves,Fashion,pregnantshirt,Shorts,Baby,pregnancyshirt,Casual,T Shirts",black
5e815f84532ff786c0d6190a,8.0,1000,3.09,337,"Summer,Fashion,halter dress,Halter,Dresses,Dress,Spaghetti Strap,Women's Fashion,Floral dress,Floral,Elegant,beach dress,Plus Size,dressesforwomen,Elegant Dress,V-neck,maxi dress,printed,sleeveless,Women",yellow
5d3b25b59416e5223a1e30c1,7.0,5000,3.44,921,"bigswing,Summer,Plus Size,Necks,splicedre,long dress,Dress,Loose,Round neck,lattice,Women's Fashion,off shoulder,printed,sleeveless,Beach,Casual,Women",red
5cd6627aa116696ad5a74fe4,7.0,5000,3.59,677,"blouse,Summer,Plus Size,Shirt,Sleeve,Tops,Loose,short sleeves,Casual,Women's Fashion,Shorts,button,Tops & T-Shirts,Fashion,summer tops,Women",red
5d0334561d8cd85dc025691b,16.0,1000,4.05,580,"Summer,Loose,Floral print,Halter,halterneck,Print,Cross,Floral,Women's Jumpsuits,Women's Fashion,Women,Summer Fashion,sleeveless,sexy jumpsuit,Wool,women Jumpsuit,jumpsuitsampromper,Women Fashion,jumpsuit",beige
5c1b3c204f9bf4042395e823,11.0,1000,3.78,463,"Beach Shorts,shorts feminino,Waist,pants,Short pants,Slim Fit,summer shorts,women shorts,high waist,Women's Fashion,Shorts,high waisted shorts,shortsforwomen,Casual,Women",yellow
58db2a4eca5fec55a2b176a8,9.0,1000,4.09,520,"Summer,Bat,Fashion,Tops & Blouses,Shirt,Sleeve,Wings,tee shirt women,Tops,Women's Fashion,Shorts,T Shirts,Plus Size,european,Women,Casual,Necks",black
5c81feb19a4d0e06ea86daf7,5.0,5000,3.29,1530,"Fashion,long dress,Dress,summer dress,beach dress,boho,Women's Fashion,Party Dress,boho dress,printed,wavepointdres,slitdres,Beach,Bodycon Dress",blue
5c944cf5b82fb711ad500ec2,16.0,1000,4.52,552,"Summer,summerbeach,handwoven,beachbag,wovenbag,Bali,purses,bamboobag,Handmade,Women's Fashion,Bags,Crossbody Bag,ladiesmessengerbag,Beach,Women",
5d2509a8b67b3f36849121a7,7.0,1000,4.23,207,"women bags,beachbag,strawbag,pursesampwallet,Shoulder Bags,Handmade,fashion bag,minibag,Bags,Crossbody Bag,Summer,Handbags,Women's Fashion,Beach,woven,Women",green
5afa87619987a56b4ae7405c,9.0,5000,3.6,985,"elastic waist,Lace,Elastic,pants,casualshort,Short pants,summer shorts,Women's Fashion,women shorts,women fashion shorts,High Waist Pants,Shorts,Lace Up,solid color,sexy,Beach,Waist",black
5cc7b24a607f2a6bbc3570e4,1.76,100,4.63,35,"hair,Baby Girl,Fashion,Elastic,Summer,Fashion Accessories,Vintage,Accessories,girlsupplie,hairrope,Rope,bowknot,Cloth,scarf,Head Bands,Women's Fashion,Hair Accessories,Bow,Women",white
5ccfa00e24ae2d5cf52f45ca,8.0,1000,4.23,650,"Summer,Shorts,Shirt,Sleeve,pineappleshirtwomen,pineappleflowerpattern,Tops,summer t-shirts,short sleeves,Round neck,topsforwoman,Women's Fashion,Fashion,teesamptshirt,graphic tees women,Casual,T Shirts,Necks",black
5d1c1f12c794de7b30320ba6,4.69,5000,3.95,574,"Summer,Plus Size,Necks,Dress,Polkas,Round neck,Women's Fashion,Fashion,polka dot,Sleeveless dress,Ladies,sleeveless,printed,Casual,Women",green
5d00afae32ac2c5a78cc059c,8.0,1000,4.15,158,"Summer,Shorts,Cotton,Cotton T Shirt,summerfashiontshirt,Tops,street style,short sleeves,T Shirts,Fashion,women t shirt,featherprint,Sleeve,Print,feather,o-neck,Women's Fashion,Casual,Women Fashion,Women",green
5e9ea7ba3a27db3e80bb7b6e,6.0,100,3.47,19,"suspenders,Summer,Plus Size,Floral print,Sexy Dress,Mini,Dress,slim,Mini dress,Floral,Women's Fashion,Fashion,sexy,Print,sleeveless,Casual",grey
5eb4dd1bba09581b242c01b0,6.0,10,2.33,3,"butterfly,Mini,Vest,Fashion,Tank,Necks,Summer,womemstop,Tops,tank top,Round neck,#top #crop,tankvest,sleeveless,Casual",blue
5e79d1d09981e55d65627085,4.65,50,5.0,0,"Women Vest,Plus Size,Tops & Blouses,tunic top,tanktopcroptop,Summer,backless top,sleevelessblouse,Tops,ruffletanktop,Women's Fashion,tshirtcasualtop,tank top,teevest,sexy,Ladies,Tank,Fashion,Casual,sleeveless,Women",lightpink
5edf2eac07570835cf35ee02,2.67,10,5.0,0,"butterfly,Summer,Outdoor,isolation,Masks,Sport,Women's Fashion,Fashion,Health,Face Mask,Print,Women,Cotton,Casual,cottonmask",purple
5ed89a314342ce2530775c08,11.0,100,3.5,10,"bigswing,Summer,Necks,long dress,Dress,Maxi Dresses,Round neck,Women's Fashion,printed,long dresses,sleeveless,Holiday,Beach,Casual,Women",red
5eb3937c9dd6ca23dcb12315,5.0,100,4.0,4,"Summer,Shorts,Yoga,Lace,pants,Athletics,Fitness,Short pants,camouflage,Women's Fashion,Fashion,Panties,t,Print,Sport,Women",pink
5d4930a022fd6c0c10d9b8e3,11.0,1000,4.22,223,"Summer,Plus Size,letter print,asymmetric,Dress,boho,Casual,Women's Fashion,Sleeveless dress,boho dress,sleeveless,maxi dress,Fashion,loose dress,casual dress",purple
5899205070782c519e2d8738,7.0,20000,3.98,6510,"Set,Round Collar,Tops,Women's Fashion,Shorts,Suits,sleeveless,sexy,Sport,Fashion,Collar,Women",grey
5cccf1b9e723f0635d81553c,12.0,1000,3.61,171,"butterflyprint,butterfly,Plus Size,Summer,fashion dress,Dress,Mini dress,Mini,Women's Fashion,Fashion,Summer Fashion,knee,Casual,Women Fashion,casual dress,Shorts,button,summer dress,Women,Print,sleeveless,Above Knee dresses,loose dress",white
5e915fc33b3c4742cfd78b63,1.72,1000,4.33,18,"Tops & Tees,Plus Size,Tank,Shirt,Summer,Tops,summer t-shirts,tank top,Women's Fashion,Fashion,printed,whiskeytshirt,sleeveless,o-neck,Casual,Women Fashion,Cotton",yellow
5ebe0ff82d407f12e15d8b69,1.72,100,4.23,13,"blouse,Summer,Plus Size,Fashion,Sleeve,Shirt,Tops,short sleeves,V-neck,loosetee,T Shirts,Shorts,Women's Fashion,Casual,Women",fluorescentgreen
5a7033cfd91790235ed80f19,8.0,10000,4.21,1631,"Women Pants,Summer,trousers,Waist,Elastic,pants,Spring,High Waist Pants,Long pants,Women's Fashion,drawstring,loosepant,elastic waist,middlewaist,Wool,Casual,Women",gray
5eb0f505ff79823411767eca,5.8,1000,3.83,52,"Summer,Plus Size,Shirt,2pieceset,short sleeves,Outfits,Women's Fashion,twopieceoutfit,off shoulder,printed,Tie Dye,Dyes,sexy,shortsforwomen,Fashion,Women Fashion,Women",rosered
5b17a4cff4979a14e3b4bf7f,7.0,50000,4.12,9207,"Deep V-Neck,Vest,Plus Size,Halter,Summer,topsamptshirt,tank top,Ladies,T Shirts,Fashion,casual shirt,sexy,blouse,Tank,Casual,Women,halter top,Cotton,Loose tank tops,Cotton Shirt,Shirt,Tops,Women's Fashion,V-neck,sleeveless,women top,Ladies Fashion,button,sleeveless tops",black
5eb64eca0c8dbe3dfc55c400,3.66,100,3.2,10,"Summer,Toy,Gifts,bubbleball,Balloon,Children,balloonsbirthday,water,Outdoor,magicbubble,balloonsforparty,Fun,party,gaes,magicbubbleball,bubble,Inflatable,kids",green
5d2ee72ad0c3c6130e8e15e8,3.83,5000,3.76,337,"capripant,Leggings,Beach Shorts,capri leggings,pants,Simple,yoga pants,women swimwear,Women's Fashion,Plus Size,womenswimbottom,Women,Swimming",black
5b45bfd6d26302285f0f83e6,13.0,10000,4.36,2592,"2 Piece Swimsuit,Plus Size,Swimming,plus size bikinis,sexy swimsuit,Bikini swimwear,women swimsuit,Beach,sexy bikini,Swimwear,Halter,Suits,Bikini,Fashion,Summer,swimsuits for girls,bandage bikini,Halter Bikini,Swimsuit,Women's Fashion,Women",black
5c079b1b3d864936c0a4c1a3,6.0,5000,3.85,817,"blouse,Summer,Vest,Plus Size,letter print,cute,Tops,tank top,Casual,Women's Fashion,tankvest,Print,sleeveless,Clothing,womens vest,sleeveless tops",blue
5cdd1c445632da70960b4b9a,15.0,100,3.87,202,"women dress,boho,Vintage Dresses,Mini,Summer,Beach,Dress,sundress,backless dress,casual dresses,Mini dress,maxi skirt,beach dress,boho dress,summer dresses,Party Dresses,Striped,Women,Women's Fashion,Casual,Necks",
5ee47535e0fdab19513772a7,1.71,50,4.67,3,"Summer,Shorts,Waist,Elastic,Bottom,pants,Loose,Short pants,Women's Fashion,elastic waist,Fashion,Casual,Women Fashion,Women",grey
5cf5d255217c704c9f5ac4e0,12.0,10000,3.87,632,"Women Pants,capripant,elastic waist,Waist,Elastic,pants,Summer,Fitness,jogging,harem pants,Women's Fashion,trousers,34pant,Sport,Fashion,Casual",lightpink
5b61488334144513e27ce380,9.0,1000,4.17,648,"bathing suit,Fashion,women beachwear,bikini set,Bikini,Summer,Print,Swimwear,Swimsuit,Floral print,beach swimwear,Women's Fashion,high waist,2piecesbikini,Suits,Floral,floralprintswimwear,Women,Beach,Waist",black
5e9ea0052f7e421781e951fa,2.0,1000,3.73,41,"Women Vest,Vest,womens  tank,camisole,Women Blouse,Shirt,Plus Size,womens top,V-neck,sleevelessvest,Womens T Shirts,Women's Fashion,Fashion,Summer,printed,floral shirt,Floral,sleeveless,Women,vneckshirt",green
5ea3ec32cf46550c2ee011e8,5.0,100,3.4,25,"lacebrallette,Plus Size,crop top,bralette top,tasselslingerie,Tops,brallettesexy,floral lace,Women's Fashion,Lingerie,Summer,brassierefemme,sleeveless,Floral,Tank,Women,Fashion,Bras,Lace",black
5d48e96858129b44c0324f90,9.0,10000,4.14,644,"blouse,Summer,Plus Size,Tank,Tops,Cross,tank top,Women's Fashion,Fashion,strappy,topsampblouse,solid color,sexy,women top,sleeveless,Women",purple
5e65bf0988c42d5a40179cb4,16.0,1000,4.27,127,"2pieceset,Shorts,crop top,Sleeve,Summer,tiktok,Spring,Tops,Spaghetti Strap,short sleeves,Outfits,Fashion",gray & white
5c9c7c98b453e26d96b0341f,7.0,5000,3.23,1212,"Summer,Plus Size,short dress,Dress,Mini dress,Pocket,Women's Fashion,Sleeveless dress,off shoulder,solid color,women dress,Casual,Women",white
5acefb2f16d944554a579745,7.0,10000,3.93,2526,"Women Vest,Plus Size,Cotton T Shirt,Summer,topsamptshirt,tank top,Sleeveless Shirt,Fashion,Casual T-Shirt,Floral,Tank,Casual,T Shirts,Cotton,Floral print,Sexy Top,Tops,Women's Fashion,Print,sleeveless,sexy,Women,tops for women",purple
579c11beaa8aa377f926b2ea,8.0,50000,3.69,14568,"Mini,Fashion,Dress Shirt,Party Dresses,Dress,casual dresses,boho,hooded,party,Hoodies,summer dresses,sleevelessdresse,sexy,Bodycon Dresses,Women's Fashion,sleeveless,Women",grey
5ecb231abbaf9c260ba413ea,8.0,100,3.8,15,"Summer,Vest,Plus Size,Shirt,Loose,V-neck,Women's Fashion,Fashion,sleeveless tops,Casual T-Shirt,Casual,Cotton,blouse,Tank,Necks,Tops,Ladies Top,boho,bohemian,slingshirt,sleeveless,Women,tank top,printed",grey
5c9da0f8593b264e85540ba3,8.0,10000,3.66,864,"Summer,Shorts,Floral print,Necks,Sleeve,Pocket,polka dot,Loose,Polkas,short sleeves,Casual,Round neck,Floral,Women's Fashion,summer dress,Print,Dress,Women",white
5ec3838095806b23bae8412b,3.0,100,4.04,47,"Summer,harem,trousers,Yoga,high waist,Casual pants,Long pants,pants,Waist,yoga pants,Women's Fashion,yoga leggings,harem pants,High Waist Pants,Fashion,sweat pants,Casual,Women",brown & yellow
5d30353626e12b6a5c2b44f6,8.0,1000,3.12,341,"Summer,Plus Size,Deep V-neck Dress,Mini,Beach,Pure Color,Loose,Vacation,V-neck,Mini dress,beach dress,sleeveless,Dress,women dress,Women,Women's Fashion,Casual,casual dress",skyblue
5d299060d270a82a82344c01,11.0,100,3.73,26,"blouse,Summer,Vest,Fashion,Shirt,crossstrap,Tops,Loose,Cross,strap,Women's Fashion,solid color,sexy,Casual",winered
5d42ab33e2f3da0f1d959b01,13.0,1000,3.36,350,"Summer,Shorts,Necks,floralprintdres,plus size dress,Dress,summer dress,Vintage,Mini dress,Round neck,Print,short sleeves,shortsleevesdres,off shoulder dress,Sleeve,Girls Dresses,women dress,print dress,Women's Fashion,loose dress,casual dress",red
5a2f7cdb5cc9a60fadb7abc6,11.0,5000,4.16,1401,"strapless,Fashion,off the shoulder top,Tops,strapless crop top,Two piece set,Women's Fashion,twopieceoutfit,Suits,Print,crop top,sexy,croptopsforwomen,summer tops,Women",white
5ca2f72d96d90c7ed661b692,7.0,1000,4.02,636,"Summer,Vest,momshirt,Get,summer t-shirts,funnytop,yoga top,Tops,Women's Fashion,Fashion,Casual,Women,blouse,Funny,Tank,Shirt,graphic tee,sleevelessblouse,sportsamprecreation,Dinosaur,gymwear,sleeveless,casualblouse",white
5ed48479a79b693eae66e575,9.0,10,5.0,0,"blouse,Summer,Fashion,Ladies Fashion,topsandtop,slim,V-neck,Ladies,Women S Clothing,sleeveless tops,Print,sleeveless,Printing,Tops,Women",black
5e956110d55c740fe1578225,8.0,100,4.19,54,"Summer,Plus Size,women dresses,Evening Dress,Dress,slim,casual dresses,Mini dress,beach dress,Fashion,sleeveless,summer dresses,casual dress,slim dress,Shorts,Waist,short dress,Slim Fit,Women's Fashion,camouflage,Sleeveless dress,t,women dress,Women",pink
5cfa0a9de936495950c04101,8.0,1000,4.06,121,"blouse,Summer,Shorts,Cotton,Shirt,letter print,Sleeve,Tops,topsamptshirt,short sleeves,Round neck,Women's Fashion,Plus Size,teesamptshirt,Casual T-Shirt,Print,Women,women top,Fashion,Casual,Necks",pink
5ce2439e619d074a2e7b8481,6.0,5000,4.26,550,"Summer,Slim Fit,Waist,Spaghetti,onepiece,slim,beach wear,Shorts,Women's Fashion,Fashion,sexy,Ladies,sleeveless,sexy jumpsuit,jumpsuit,women Jumpsuit,Casual,Women",grey
5cc6cc24034a3c48657edb3f,13.0,100,4.09,127,"Summer,Plus Size,midcalfdres,Dress,Loose,strap,Cotton Dress,Women's Fashion,Fashion,frilled,sleeveless,Women,Casual,Cotton",pink
5aa0ee9c8304252fddfcc4f1,13.0,1000,4.14,870,"Blues,Summer,Shorts,rippedjean,Women jeans,Denim,Casual,Pocket,Women's Fashion,jeansshort,Denim Shorts,Vintage,womenshortpan,sexy,shortsforwomen,holejean,Jeans,Women",navyblue
5cededafd481f058c1c52148,5.0,5000,3.88,883,"women dress,dressesforwomen,Floral print,Summer,long dress,Plus Size,summer dress,Print,Women's Fashion,Dresses,beach dress,Sleeveless dress,fashion dresses,Floral,Party Dresses,Women,Fashion,Dress,sleeveless,casual dress",black
5eb399f9f7086c24de6a958c,3.69,100,4.36,11,"Summer,Fashion,pants,women's pants,midwaist,Loose,straighttrouser,Casual,Women's Fashion,solid color,midpant,Large Size,slim,croppedtrouser,Women",black
5e6896fefcbdc64ff96f9935,3.85,1000,3.23,185,"bohemia,bathing suit,Fashion,bikini set,padded,Summer,Beach,beach wear,Swimsuit,Bikini,Swimwear,boho,Women,Push up bikini,Women's Fashion,Bras,Swimming",multicolor
5e93ffb081f3830154bf3585,11.0,100,3.91,22,"Summer,Fashion,Necks,Skirts,Dress,Loose,Women's Fashion,Round neck,beach dress,sleeveless,Beach,Casual,Women",white
5eedd34f85d8a51957774703,8.0,100,4.5,14,"Summer,antimosquitofly,Electric,Home & Living,flyswatter,electricswatter,Home & Kitchen,Battery,insectzapper,flyswatterelectric,Home,mosquitoswatter,electricbugswatter,mosquitokiller",white
5e9fcb1b93ebc013c8dc9f18,7.0,10,3.36,11,"Fashion,crop top,Fitness,Tops,Shorts,Women's Fashion,Plus Size,Sport Suits,sexy,Ladies,sleeveless,Sport,Collar,Women",black
5ae186aea9cca955de69c5c0,11.0,1000,3.73,154,"Mini,Tassels,Plus Size,Lace,Summer,Dress,summer dress,short dress,Women's Fashion,Shorts,Lace Dress,sexy,sleeveless,white,Beach,Casual,Women",white
5d27f983780e69046e93254c,11.0,5000,3.2,249,"Summer,Shorts,pants,Loose,Overalls,Casual,Women's Fashion,Fashion,black,sleeveless,jumpsuit,jumpsuitsampromper,Women Fashion,Women",black
5d0c4bf4f8e0be7ea8e096ed,2.7,10000,4.13,1165,"Summer,fashion women,Plus Size,Tank,Tops,topsamptshirt,tank top,Spaghetti Strap,Print,Women's Fashion,Fashion,printed,blousesampshirt,sleeveless,Women,Spaghetti,Casual,Flowers,sleeveless tops",floral
5dafd1e7e580730831a8a64c,5.83,5000,3.99,639,"Deep V-Neck,Summer,Plus Size,Spaghetti Strap,Overalls,Women's Fashion,sleeveless,Women,Casual,jumpsuit",green
5e7ef0c5014a212b80a7b19e,12.0,100,3.97,37,"Women's Fashion,Summer,Shorts,Sleeve,shortsleeveset,mensjoggersuit,sweat suit,Short pants,summersuitset,short sleeves,Sport,summerpant,Sport Suits,toppant,short sleeve shirt,Outfits,men's suits,Casual",white
5c9b4fb6c7c1b5471f6dee62,3.67,1000,4.09,197,"sleeveless,Fashion,Tank,letter print,Women Blouse,Summer,Workout,summer t-shirts,Fox,Casual,Funny,Women's Fashion,Casual T-Shirt,women t shirt,women tank top,Print,loose t-shirt,women top,Tops,Women",black
5dcbbed0de3a61037b6f1ef7,12.0,100,3.73,104,"cute,Plus Size,bikini set,bathing suit,sexy bikini,Floral,Women's Fashion,Fashion,Summer,printedbikini,Summer Fashion,sexy,Swimsuit  For Women,Casual,Women Fashion,Women,Floral print,Swimsuit,Bikini,Print,Beach,Swimming",yellow
5ecb7059fb408fea401d255e,2.71,100,3.4,20,"Summer,Shorts,pants,Loose,Overalls,Casual,Women's Fashion,Fashion,black,sleeveless,jumpsuit,jumpsuitsampromper,Women Fashion,Women",pink
